model,beta,time_M,observer_day,engine_fraction,Lbol_over_LEdd,bolometric_flux_erg_cm2_s,optical_r_flux_erg_cm2_s,optical_r_ab_magnitude,optical_r_flux_density_mJy,uvot_uvw2_flux_erg_cm2_s,uvot_uvw2_ab_magnitude,uvot_uvw2_flux_density_mJy,soft_x_flux_erg_cm2_s,hard_x_flux_erg_cm2_s
fiducial_soft_x,100,1520.0,16.975670601215175,0.0016549464596827801,0.00496483937904834,3.1075321839728134e-13,2.0672641985121145e-15,23.515524078307187,0.0014249196274806477,6.548544757407002e-15,23.570848899814983,0.0013541302504509146,1.9345779387498985e-13,7.430128233902787e-18
fiducial_soft_x,100,1530.0,17.08735264464422,0.0016999643287664156,0.005099892986299247,3.192063303522196e-13,2.123497938585944e-15,23.48638442763346,0.0014636803045220803,6.726678333180677e-15,23.541709249141256,0.0013909653141959224,1.9872023459439695e-13,7.632242651654149e-18
fiducial_soft_x,100,1540.0,17.19903468807327,0.0017449601518104894,0.005234880455431468,3.276553026700676e-13,2.179704140011595e-15,23.458020164276796,0.0015024219997805694,6.9047246738199736e-15,23.51334498578459,0.00142778233916457,2.0398009820434383e-13,7.83425809043248e-18
fiducial_soft_x,100,1550.0,17.310716731502314,0.001790013011767905,0.005370039035303715,3.3611498494429203e-13,2.23598158867806e-15,23.430343478958058,0.0015412128041911023,7.0829967068239165e-15,23.485668300465868,0.0014646460335643026,2.092466292417232e-13,8.036529604915085e-18
fiducial_soft_x,100,1560.0,17.422398774931363,0.00183491804774076,0.00550475414322228,3.445469099586428e-13,2.292074384101409e-15,23.403442268029373,0.0015798763311928826,7.26068380732237e-15,23.45876708953717,0.0015013887736406704,2.1449588014187064e-13,8.238137441636453e-18
fiducial_soft_x,100,1561.62,17.440491265966866,0.0018421252829815293,0.005526375848944588,3.459002295985088e-13,2.301077248995512e-15,23.399186040645382,0.001586081807445215,7.289202495812382e-15,23.454510862153192,0.001507285964576692,2.153383822188772e-13,8.270495396020722e-18
fiducial_soft_x,100,1580.0,17.645762861789457,0.0019258399231482145,0.0057775197694446435,3.616195259579536e-13,2.4056487760653868e-15,23.35093348500842,0.0016581606551825936,7.62045736195883e-15,23.40625830651623,0.0015757839670299254,2.2512434810733845e-13,8.64634472205434e-18
fiducial_soft_x,100,1590.0,17.757444905218502,0.0019711677480635246,0.005913503244190574,3.701308390538958e-13,2.4622696951867267e-15,23.325674987040763,0.0016971882062039193,7.79981741827794e-15,23.380999808548573,0.00161287264657351,2.3042302164324763e-13,8.8498507326048e-18
fiducial_soft_x,100,1600.0,17.86912694864755,0.002016717438997954,0.006050152316993863,3.7868381245799533e-13,2.519167756614096e-15,23.300871314375676,0.0017364067853056185,7.980055387926424e-15,23.356196135883486,0.001650142864006903,2.3574763058651913e-13,9.054352843641265e-18
fiducial_soft_x,100,1610.0,17.9808089920766,0.0020624878378636266,0.00618746351359088,3.872782287133473e-13,2.576341513730541e-15,23.27650545807807,0.0017758153953665236,8.1611666884054e-15,23.33183027958585,0.0016875936717454753,2.410980395604919e-13,9.259845855755994e-18
fiducial_soft_x,100,1620.0,18.092491035505645,0.0021085347006740184,0.006325604102022055,3.9592455725872525e-13,2.633860613750229e-15,23.252532067000097,0.001815462042675593,8.343371943619415e-15,23.307856888507892,0.0017252706911469772,2.4648076625962046e-13,9.46658009386284e-18
fiducial_soft_x,100,1630.0,18.204173078934694,0.002154848926540208,0.006464546779620623,4.0462108919865014e-13,2.6917136883646963e-15,23.228941879296478,0.0018553388913084814,8.52663514178205e-15,23.284266700804274,0.00176316647557232,2.518947468199453e-13,9.674514698167613e-18
fiducial_soft_x,100,1640.0,18.31585512236374,0.002201423112667301,0.006604269338001903,4.133664344927827e-13,2.7498914904271476e-15,23.205725144235252,0.0018954395674108085,8.710926990384532e-15,23.261049965743062,0.0018012749678173905,2.573391158791097e-13,9.883616432721786e-18
fiducial_soft_x,100,1650.0,18.42753716579279,0.0022482432829807556,0.006744729848942267,4.221579688204877e-13,2.808376561826858e-15,23.182875687359846,0.0019357520374918143,8.89619218676185e-15,23.238200508867656,0.001839584732209929,2.62812239680002e-13,1.0093822549860356e-17
fiducial_soft_x,100,1660.0,18.539219209221834,0.002295317477582521,0.006885952432747563,4.3099720189076023e-13,2.8671789457980436e-15,23.160377039726335,0.0019762832241313846,9.08246254521661e-15,23.215701861234116,0.0018781023474191134,2.6831505808407594e-13,1.0305169146816642e-17
fiducial_soft_x,100,1670.0,18.650901252650883,0.002342589933659283,0.00702776980097785,4.398736629880055e-13,2.9262289866325725e-15,23.138243266883173,0.0020169851151858585,9.269517414937635e-15,23.193568088390982,0.00191678218652335,2.738410526019987e-13,1.051740586814792e-17
fiducial_soft_x,100,1680.0,18.762583296079928,0.00238998291560312,0.00716994874680936,4.4877275551291684e-13,2.9854295814675284e-15,23.1164969575593,0.0020577907797930104,9.457049199806184e-15,23.171821779067095,0.0019555606437560544,2.7938113619707125e-13,1.0730183708282547e-17
fiducial_soft_x,100,1690.0,18.874265339508977,0.0024374802875455053,0.007312440862636516,4.576914495952246e-13,3.0447605743014164e-15,23.095131168384377,0.0020986863248654633,9.644994050954745e-15,23.150455989892173,0.0019944245162322855,2.8493342263937404e-13,1.0943430222839244e-17
fiducial_soft_x,100,1700.0,18.985947382938022,0.0024850123756519345,0.007455037126955803,4.666166624139204e-13,3.104134932576293e-15,23.074162558972027,0.002139611760780153,9.833076272320157e-15,23.129487380479837,0.0020333167945869287,2.904897672869852e-13,1.1156832600776975e-17
fiducial_soft_x,100,1710.0,19.09762942636707,0.0025326936871915675,0.007598081061574702,4.755698952702779e-13,3.163695692205266e-15,23.053527279059175,0.002180665679037947,1.002174896374306e-14,23.10885210056697,0.002072331172338682,2.9606355566276844e-13,1.1370904939508737e-17
fiducial_soft_x,100,1720.0,19.209311469796116,0.0025805538614574017,0.0077416615843722055,4.845567136045784e-13,3.2234798768931957e-15,23.0332016284568,0.0022218735992622085,1.0211129406502031e-14,23.088526449964597,0.002111491901307305,3.0165825250251736e-13,1.1585780309048032e-17
fiducial_soft_x,100,1730.0,19.320993513225165,0.002628684011298816,0.00788605203389645,4.935942258924561e-13,3.283601299585777e-15,23.013137989759535,0.0022633139702067538,1.0401578129826665e-14,23.06846281126733,0.0021508735329472113,3.0728450859842605e-13,1.1801867774081318e-17
fiducial_soft_x,100,1740.0,19.43267555665421,0.0026771904532546646,0.008031571359763994,5.027023954423459e-13,3.3441927648055954e-15,22.993285779604783,0.0023050783311005718,1.0593515823225714e-14,23.048610601112593,0.0021905630588589715,3.129547520039452e-13,1.2019644658519862e-17
fiducial_soft_x,100,1750.0,19.54435760008326,0.002725912923251786,0.008177738769755357,5.118511290894589e-13,3.4050540798643526e-15,22.973704002282766,0.002347028693538002,1.0786308329352302e-14,23.02902882379056,0.0022304293458399018,3.1865024837643217e-13,1.2238391432974717e-17
fiducial_soft_x,100,1760.0,19.656039643512308,0.0027750435137129385,0.008325130541138816,5.210764964832106e-13,3.4664251955991614e-15,22.954309455224866,0.0023893304503399895,1.0980715748825176e-14,23.009634276732676,0.0022706295700687363,3.2439345268783466e-13,1.2458970524943472e-17
fiducial_soft_x,100,1770.0,19.767721686941353,0.0028243082290069703,0.00847292468702091,5.30327048814662e-13,3.5279638523825137e-15,22.935203720235187,0.0024317476894923466,1.1175653893909165e-14,22.990528541742997,0.002310939539535837,3.3015233575072813e-13,1.2680151790294815e-17
fiducial_soft_x,100,1780.0,19.879403730370402,0.0028738044099217144,0.008621413229765142,5.3962106399421e-13,3.589791642743624e-15,22.91634093155144,0.002474364222044264,1.1371507937491364e-14,22.971665753059234,0.0023514389015945308,3.3593827638281313e-13,1.2902372254971052e-17
fiducial_soft_x,100,1790.0,19.991085773799448,0.0029237559948084722,0.008771267984425417,5.490005914567362e-13,3.652188297627026e-15,22.897631135535782,0.002517372860367555,1.1569163993021434e-14,22.952955957043578,0.0023923108897832557,3.417774522402628e-13,1.312663732350169e-17
fiducial_soft_x,100,1800.0,20.102767817228496,0.002974096784353429,0.008922290353060287,5.584532008002155e-13,3.7150711246467414e-15,22.879096205211603,0.002560716606423987,1.1768360112950017e-14,22.934421026719413,0.0024335013377011147,3.4766212484118745e-13,1.3352649784223009e-17
fiducial_soft_x,100,1810.0,20.214449860657542,0.0030248825553457043,0.009074647666037113,5.679893653645132e-13,3.778509796968678e-15,22.86071265545886,0.002604443484390481,1.1969317003389895e-14,22.916037476966657,0.0024750558837051554,3.5359881430864566e-13,1.3580660055324199e-17
fiducial_soft_x,100,1820.0,20.32613190408659,0.003076204530657299,0.009228613591971897,5.776262142844721e-13,3.842618264972482e-15,22.842445930110237,0.0026486320377510446,1.2172395628924968e-14,22.897770751618033,0.0025170491692738297,3.5959818429611397e-13,1.3811077695454644e-17
fiducial_soft_x,100,1830.0,20.437813947515636,0.0031278420254260576,0.009383526076278173,5.87322309040577e-13,3.9071208617856586e-15,22.824371922515745,0.002693092255409106,1.2376722750008029e-14,22.879696744023555,0.0025593006229778243,3.656344374695914e-13,1.4042911907108175e-17
fiducial_soft_x,100,1840.0,20.549495990944685,0.003179690760894865,0.009539072282684595,5.970580689634989e-13,3.971887328365692e-15,22.80652173634393,0.002737734352678957,1.2581885740536146e-14,22.86184655785174,0.0026017249205949186,3.7169538398560496e-13,1.427569451529768e-17
fiducial_soft_x,100,1850.0,20.66117803437373,0.0032316547499643433,0.00969496424989303,6.068154703281308e-13,4.036797763133351e-15,22.78892155565098,0.002782475684045944,1.278750478410334e-14,22.844246377158775,0.0026442435224030814,3.777698032681794e-13,1.4508994571666484e-17
fiducial_soft_x,100,1860.0,20.77286007780278,0.0032836199153793034,0.00985085974613791,6.165730925779415e-13,4.101709667324317e-15,22.771601746182945,0.0028272180282540153,1.299312848241389e-14,22.82692656769074,0.0026867630867348316,3.838443600616687e-13,1.4742299909413262e-17
fiducial_soft_x,100,1870.0,20.884542121231824,0.003335522605836613,0.010006567817509839,6.263189837569094e-13,4.166543531381417e-15,22.754574227895837,0.002871906581118649,1.319850497027603e-14,22.809899049403633,0.0027292315320533007,3.8991161373824517e-13,1.497532475654716e-17
fiducial_soft_x,100,1880.0,20.996224164660873,0.003387142635515986,0.010161427906547957,6.36011799051794e-13,4.231024311806637e-15,22.73790023488386,0.0029163517612215578,1.3402762982827594e-14,22.79322505639167,0.002771468695261234,3.959458253002598e-13,1.5207080556084705e-17
fiducial_soft_x,100,1890.0,21.10790620808992,0.0034386441885522184,0.010315932565656655,6.456823677066465e-13,4.295357098004435e-15,22.72151584922525,0.0029606949321668756,1.3606552188913684e-14,22.776840670733044,0.0028136089170814203,4.0196618733265756e-13,1.5438304437114487e-17
fiducial_soft_x,100,1900.0,21.219588251518967,0.0034899116137117993,0.010469734841135399,6.553089736152966e-13,4.359397425087052e-15,22.70544787860573,0.003004836517493018,1.380941496208091e-14,22.760772700113527,0.0028555575679668544,4.0795918058690755e-13,1.5668477166225448e-17
fiducial_soft_x,100,1910.0,21.331270294948013,0.003540679862125354,0.010622039586376062,6.648418479234653e-13,4.4228142092086524e-15,22.689767296497898,0.0030485483084056694,1.4010302516506716e-14,22.745092118005708,0.0028970977764352164,4.1389382172258894e-13,1.589640876710373e-17
fiducial_soft_x,100,1920.0,21.44295233837706,0.00359124065994434,0.01077372197983302,6.743357687419042e-13,4.4859718579457804e-15,22.67437267501804,0.0030920814830119117,1.4210369198755337e-14,22.729697496525837,0.0029384682421762925,4.198042125665896e-13,1.612340898768821e-17
fiducial_soft_x,100,1930.0,21.55463438180611,0.003641449631403109,0.010924348894209329,6.837636262909759e-13,4.548690025372614e-15,22.659298180845163,0.003135311732841824,1.4409043720760204e-14,22.714623002352972,0.0029795508323099806,4.2567347606711856e-13,1.6348829631509236e-17
fiducial_soft_x,100,1940.0,21.666316425235156,0.0036912666418005054,0.011073799925401516,6.931178843827386e-13,4.610918577522382e-15,22.644545403847395,0.0031782045016575987,1.4606167271409746e-14,22.69987022535519,0.003020312707337087,4.314969206097143e-13,1.657249050785763e-17
fiducial_soft_x,100,1950.0,21.777998468664205,0.0037405820808451198,0.01122174624253536,7.023779612330353e-13,4.6725205955057185e-15,22.630135976119085,0.003220665414287948,1.4801306127972354e-14,22.68546079762688,0.0030606641806031052,4.3726173311209356e-13,1.6793899505030228e-17
fiducial_soft_x,100,1960.0,21.88968051209325,0.0037894466999030783,0.011368340099709235,7.115533865461468e-13,4.73355947501836e-15,22.616044441457767,0.0032627381679880265,1.499466111120004e-14,22.671369262965563,0.003100646778502873,4.4297384624190833e-13,1.701328447883236e-17
fiducial_soft_x,100,1970.0,22.0013625555223,0.00383769455175214,0.01151308365525642,7.206130000189144e-13,4.793827924308134e-15,22.602307934795796,0.0033042798811239817,1.5185575575794192e-14,22.65763275630359,0.0031401247176989317,4.4861386131509437e-13,1.7229900384532166e-17
fiducial_soft_x,100,1980.0,22.113044598951344,0.003885433575217528,0.011656300725652585,7.295770695803286e-13,4.85346077436471e-15,22.588885226934188,0.0033453834897238803,1.5374476630573886e-14,22.644210048441984,0.003179186317198567,4.541943960250394e-13,1.7444231829536808e-17
fiducial_soft_x,100,1990.0,22.224726642380393,0.00393255674146652,0.011797670224399561,7.384254981728472e-13,4.9123243309088594e-15,22.575796454698043,0.0033859568412690985,1.5560940767517267e-14,22.631121276205853,0.0032177440025795297,4.597029390534839e-13,1.765579829198578e-17
fiducial_soft_x,100,2000.0,22.336408685809438,0.003979154752960892,0.011937464258882676,7.471753172126517e-13,4.970531894253618e-15,22.56300687479277,0.0034260780311670637,1.5745326891969624e-14,22.618331696300565,0.003255871989503943,4.651500932196618e-13,1.7865006994069362e-17
fiducial_soft_x,100,2010.0,22.448090729238487,0.004025067795643078,0.012075203386929233,7.55796518035448e-13,5.027883833844362e-15,22.550550949398676,0.0034656094584784615,1.592700262727448e-14,22.605875770906472,0.0032934395129863092,4.705171767862725e-13,1.8071140426810553e-17
fiducial_soft_x,100,2020.0,22.559772772667532,0.004070439747355362,0.012211319242066086,7.643161169246235e-13,5.0845598736296034e-15,22.538380622535833,0.003504675002957967,1.6106537291239228e-14,22.59370544404363,0.0033305642984898707,4.758210085995044e-13,1.8274844551178018e-17
fiducial_soft_x,100,2030.0,22.67145481609658,0.004115083450324896,0.012345250350974687,7.726989708216698e-13,5.140326226853874e-15,22.526537331869058,0.0035431135205501903,1.6283190309421105e-14,22.581862153376854,0.003367093207524655,4.81039710531742e-13,1.8475279094518764e-17
fiducial_soft_x,100,2040.0,22.783136859525627,0.004159159457592091,0.012477478372776272,7.809752271514416e-13,5.1953834471667885e-15,22.514970021111615,0.0035810632484634696,1.6457596982596716e-14,22.57029484261941,0.0034031576097356153,4.861920507049486e-13,1.8673164883583184e-17
fiducial_soft_x,100,2050.0,22.894818902954675,0.004202579256895353,0.012607737770686057,7.891282657568348e-13,5.2496209701277546e-15,22.50369416726401,0.003618447977066924,1.6629407071939145e-14,22.559018988771804,0.0034386850815526335,4.912676823270821e-13,1.8868104529410393e-17
fiducial_soft_x,100,2060.0,23.00650094638372,0.004245383541740711,0.012736150625222133,7.971657277539067e-13,5.303089627730541e-15,22.49269161893512,0.0036553027437329784,1.6798781599724385e-14,22.54801644044293,0.0034737089197069667,4.962713623350546e-13,1.906028073154715e-17
fiducial_soft_x,100,2070.0,23.11818298981277,0.004287540247579661,0.012862620742738983,8.050815923064025e-13,5.35574936678021e-15,22.481963424160092,0.003691599940677563,1.6965593688052683e-14,22.537288245667902,0.003508202887957049,5.011993424886865e-13,1.9249549531434707e-17
fiducial_soft_x,100,2070.44,23.123096999723646,0.004289374135461109,0.012868122406383325,8.054259457795951e-13,5.358040154339663e-15,22.48149912699919,0.003693178930028901,1.6972850295540775e-14,22.536823948506985,0.0035097034338156014,5.014137179457796e-13,1.9257783043791576e-17
fiducial_soft_x,100,2090.0,23.341547076670864,0.0043698489585484775,0.013109546875645433,8.205368940087875e-13,5.458564687732726e-15,22.461317883558557,0.0037624682742637616,1.729128535895247e-14,22.516642705066353,0.0035755505140668744,5.108209598815378e-13,1.9619086729262105e-17
fiducial_soft_x,100,2100.0,23.453229120099913,0.004409825258129384,0.013229475774388152,8.280433385113859e-13,5.508500788341349e-15,22.451430497153687,0.0037968881272889767,1.7449469682988702e-14,22.506755318661483,0.0036082604040133864,5.154940577204191e-13,1.9798566271011136e-17
fiducial_soft_x,100,2110.0,23.564911163528958,0.004449092188993968,0.013347276566981904,8.35416583169157e-13,5.557550786235157e-15,22.441805436766394,0.0038306972092520247,1.760484706861242e-14,22.49713025827419,0.003640389865734034,5.200842326912519e-13,1.9974860996419707e-17
fiducial_soft_x,100,2120.0,23.676593206958007,0.00448758457866271,0.013462753735988129,8.426443903911842e-13,5.60563327169068e-15,22.432452331443265,0.0038638394062256577,1.7757159631408934e-14,22.48777715295106,0.0036718855730166595,5.245838663456956e-13,2.0147678303949356e-17
fiducial_soft_x,100,2130.0,23.788275250387052,0.004525377172873463,0.013576131518620388,8.497407953617868e-13,5.652841612796628e-15,22.423346994168988,0.0038963790747745934,1.790670313672274e-14,22.478671815676783,0.003702808685220305,5.290016962144798e-13,2.0317353775705447e-17
fiducial_soft_x,100,2140.0,23.8999572938161,0.004562316260771398,0.013686948782314193,8.566769354295106e-13,5.698983802769185e-15,22.41452048031804,0.003928183868856627,1.8052869357981517e-14,22.469845301825835,0.0037330334311956206,5.333197540046142e-13,2.0483197303947243e-17
fiducial_soft_x,100,2150.0,24.011639337245146,0.0045983413507695945,0.013795024052308784,8.63441451945735e-13,5.743984278987446e-15,22.405980930476566,0.003959201704823373,1.819541893284089e-14,22.461305751984376,0.003762510314786843,5.375309684486966e-13,2.064493730269971e-17
fiducial_soft_x,100,2160.0,24.123321380674195,0.004633636560746398,0.013900909682239195,8.70068917160774e-13,5.788073030945016e-15,22.397679031489723,0.003989591109361353,1.8335080407025065e-14,22.453003852997533,0.0037913899871448043,5.416568623206808e-13,2.0803400396557408e-17
fiducial_soft_x,100,2170.0,24.23500342410324,0.0046680480958456606,0.014004144287536982,8.765304526500468e-13,5.831057946928451e-15,22.38964564370088,0.004019219664102681,1.8471245221572473e-14,22.444970465208677,0.0038195466083875817,5.45679457508099e-13,2.095789610064319e-17
fiducial_soft_x,100,2180.0,24.34668546753229,0.004701643381505947,0.01410493014451784,8.828387190479285e-13,5.873023250928442e-15,22.381859736480727,0.004048145422786945,1.8604180175750043e-14,22.437184557988523,0.0038470353481706524,5.49606635822789e-13,2.1108727131490174e-17
fiducial_soft_x,100,2190.0,24.458367510961335,0.00473446290369129,0.01420338871107387,8.890013184998233e-13,5.914019515689201e-15,22.374307153652715,0.0040764032440915665,1.8734045470599902e-14,22.42963197516051,0.0038738893334077564,5.534431299406863e-13,2.125607525685446e-17
fiducial_soft_x,100,2200.0,24.570049554390383,0.004766516312752818,0.014299548938258452,8.950200630750306e-13,5.95405879587586e-15,22.366981239565952,0.00410400143703141,1.8860879292104386e-14,22.422306061073748,0.0039001164603255723,5.571900679560733e-13,2.139998380342251e-17
fiducial_soft_x,100,2210.0,24.68173159781943,0.004797745677892094,0.014393237033676282,9.008840749702518e-13,5.993068727657619e-15,22.35989089157716,0.0041308901228135735,1.8984452410837884e-14,22.41521571308497,0.003925669328087578,5.608406779492927e-13,2.154019268226e-17
fiducial_soft_x,100,2220.0,24.793413641248478,0.00482830543428509,0.01448491630285527,9.066223528444381e-13,6.03124222259872e-15,22.35299711031461,0.004157202271125463,1.910537591947716e-14,22.408321931822407,0.003950674300505899,5.644130128840914e-13,2.1677395253055145e-17
fiducial_soft_x,100,2230.0,24.905095684677523,0.004858195402120905,0.014574586206362716,9.122348629340701e-13,6.068579056089697e-15,22.34629650216126,0.0041829377271487235,1.9223649106518997e-14,22.401621323669055,0.003975131230453494,5.679070517411668e-13,2.181159070852015e-17
fiducial_soft_x,100,2240.0,25.01677772810657,0.004887253722396679,0.014661761167190038,9.176912125906306e-13,6.1048770431475515e-15,22.339821733585673,0.004207957129232889,1.9338631503555244e-14,22.39514655509347,0.003998907679705067,5.713038737358445e-13,2.1942052358592026e-17
fiducial_soft_x,100,2250.0,25.12845977153562,0.00491619490105146,0.014748584703154379,9.231255662874308e-13,6.14102870361108e-15,22.333411218681142,0.004232875671622185,1.9453150376745418e-14,22.388736040188938,0.004022588279926812,5.746870022605997e-13,2.207198808393659e-17
fiducial_soft_x,100,2260.0,25.240141814964666,0.004945212401560088,0.014835637204680265,9.285742511195851e-13,6.177275700957019e-15,22.327021574518376,0.004257859927622285,1.9567971251896424e-14,22.382346396026172,0.004046331329136236,5.780790525588563e-13,2.2202266467593652e-17
fiducial_soft_x,100,2270.0,25.351823858393715,0.004974242409811799,0.014922727229435398,9.340252845602972e-13,6.213538322258241e-15,22.320666583933125,0.004282854952870243,1.96828416195944e-14,22.375991405440935,0.004070084612582044,5.8147256497111e-13,2.233260100662328e-17
fiducial_soft_x,100,2280.0,25.46350590182276,0.005003227761004997,0.01500968328301499,9.3946793263931e-13,6.249745160523259e-15,22.31435826465154,0.004307811528101398,1.979753528142694e-14,22.369683086159334,0.0040938013561908826,5.848608571202124e-13,2.2462735051147867e-17
fiducial_soft_x,100,2290.0,25.57518794525181,0.005032131266368986,0.015096393799106959,9.448952123330256e-13,6.285849761672671e-15,22.308104045164875,0.0043326976335431614,1.9911905083189783e-14,22.36342886667267,0.004117451130918309,5.882395817612761e-13,2.2592501636651126e-17
fiducial_soft_x,100,2300.0,25.686869988680854,0.005061114171344035,0.015183342514032104,9.5033740107986e-13,6.322053544262279e-15,22.301868612580698,0.0043576521025646365,2.0026589065452966e-14,22.357193434088508,0.004141165872953032,5.916275879555284e-13,2.272262469851556e-17
fiducial_soft_x,100,2310.0,25.798552032109903,0.00509035137591524,0.01527105412774572,9.558273402644684e-13,6.3585749833221325e-15,22.295614544307902,0.004382825525186515,2.0142279299173696e-14,22.350939365815712,0.004165088691070108,5.950453209355436e-13,2.2853889476233226e-17
fiducial_soft_x,100,2320.0,25.91023407553895,0.0051197092637388485,0.015359127791216546,9.613399404293592e-13,6.395247172979141e-15,22.289370700970146,0.00440810285687086,2.0258447070808245e-14,22.344695522477956,0.004189110256093374,5.984771613905353e-13,2.298569607935908e-17
fiducial_soft_x,100,2330.0,26.021916118967997,0.005148640985455483,0.015445922956366449,9.667725183744741e-13,6.431387020377937e-15,22.283252424889675,0.004433013256775123,2.037292852334209e-14,22.338577246397485,0.004212783118345143,6.01859184430349e-13,2.3115589346373525e-17
fiducial_soft_x,100,2340.0,26.133598162397043,0.005176854295696512,0.015530562887089537,9.720701984944229e-13,6.466629469365668e-15,22.27731909427761,0.004457305099742871,2.0484567255693232e-14,22.332643915785418,0.004235868153295493,6.051572275333183e-13,2.324225719823498e-17
fiducial_soft_x,100,2350.0,26.24528020582609,0.005204863586396262,0.015614590759188786,9.773295693816481e-13,6.501617068843907e-15,22.27146056968399,0.004481421280563327,2.0595398692382542e-14,22.326785391191798,0.004258786252916356,6.08431421423443e-13,2.336800907402659e-17
fiducial_soft_x,100,2360.0,26.356962249255137,0.005232843281129777,0.01569852984338933,9.825833829641611e-13,6.5365676987385925e-15,22.26563962822224,0.0045055119790650446,2.0706113019235225e-14,22.320964449730035,0.0042816801361688075,6.1170215564253e-13,2.3493628074326648e-17
fiducial_soft_x,100,2370.0,26.468644292684186,0.005261454988421592,0.015784364965264773,9.879558710424018e-13,6.572307802472229e-15,22.259719300314607,0.004530146844475526,2.081932818984696e-14,22.315044121822403,0.004305091152358611,6.150467700494108e-13,2.362208458899228e-17
fiducial_soft_x,100,2380.0,26.58032633611323,0.005290463182056889,0.015871389546170667,9.934028083008966e-13,6.608543174205796e-15,22.25374970788642,0.0045551230871973694,2.0934112238140996e-14,22.309074529394216,0.004328826586385898,6.184377324048086e-13,2.3752321188057516e-17
fiducial_soft_x,100,2390.0,26.69200837954228,0.0053199818635680275,0.015959945590704083,9.989456010775215e-13,6.645416218114996e-15,22.247708569408083,0.004580538863288781,2.10509162627814e-14,22.30303339091588,0.004352979717959303,6.218883691126196e-13,2.3884849698354783e-17
fiducial_soft_x,100,2400.0,26.80369042297133,0.005349929394773816,0.01604978818432145,1.0045689199775395e-12,6.682824956466217e-15,22.24161382251318,0.004606323881746658,2.116941722535184e-14,22.296938644020976,0.0043774837481016775,6.253891369381751e-13,2.4019303593129406e-17
fiducial_soft_x,100,2410.0,26.915372466400374,0.005379746879556387,0.016139240638669162,1.0101678197525038e-12,6.720071248284325e-15,22.235579342949414,0.004631996929391314,2.128740360038502e-14,22.290904164457224,0.00440188137009132,6.288747027649046e-13,2.4153173625148094e-17
fiducial_soft_x,100,2420.0,27.027054509829423,0.005409869842654639,0.016229609527963918,1.0158240799146837e-12,6.75769912609377e-15,22.229516907656965,0.0046579329958455745,2.1406598738644924e-14,22.284841729164775,0.004426528944232407,6.323959780012543e-13,2.4288415147491984e-17
fiducial_soft_x,100,2430.0,27.138736553258468,0.005440344682274483,0.01632103404682345,1.021546412765151e-12,6.795766547872222e-15,22.22341790866664,0.004684172030265433,2.1527186235634765e-14,22.27874273017445,0.004451464435024526,6.359583864447753e-13,2.4425236471806284e-17
fiducial_soft_x,100,2440.0,27.250418596687517,0.005471333542915063,0.01641400062874519,1.0273652645607377e-12,6.834476055228268e-15,22.21725097124351,0.004710853640115511,2.164980768945798e-14,22.27257579275132,0.004476820514295188,6.395808822537183e-13,2.4564365569932025e-17
fiducial_soft_x,100,2450.0,27.362100640116562,0.005502171601016268,0.016506514803048804,1.033155799806155e-12,6.8729971887013574e-15,22.211148621289475,0.004737405408001838,2.177183242477538e-14,22.26647344279727,0.004502053202093444,6.431857497421756e-13,2.4702817617631753e-17
fiducial_soft_x,100,2460.0,27.47378268354561,0.005533515657078504,0.01660054697123551,1.039041347487759e-12,6.9121503858060155e-15,22.204981090951655,0.004764392843411981,2.1895859370058896e-14,22.26030591245945,0.004527699913645574,6.468497667267834e-13,2.4843541418423283e-17
fiducial_soft_x,100,2470.0,27.585464726974656,0.005564333534977105,0.016693000604931313,1.044828093448713e-12,6.950646311327441e-15,22.1989510627513,0.0047909272360130775,2.2017804253270387e-14,22.25427588425911,0.004552916089355086,6.504522752159793e-13,2.498190286410247e-17
fiducial_soft_x,100,2480.0,27.697146770403705,0.005594992410608951,0.016784977231826856,1.0505849831772575e-12,6.9889436203367636e-15,22.192985194349312,0.0048173247266320085,2.2139119972043197e-14,22.248310015857108,0.004578002164312373,6.540361968635484e-13,2.5119550445460222e-17
fiducial_soft_x,100,2490.0,27.80882881383275,0.005625265247928014,0.01687579574378404,1.0562693855770298e-12,7.026758712426855e-15,22.187126434906624,0.004843389835761718,2.2258908155496316e-14,22.24245125641442,0.004602772370345853,6.575749919029992e-13,2.5255464850405875e-17
fiducial_soft_x,100,2500.0,27.9205108572618,0.005655010867423531,0.016965032602270592,1.0618547910367477e-12,7.063915234250187e-15,22.18140033910074,0.004869001006928463,2.2376610162992398e-14,22.23672516060855,0.004627111189853647,6.61052156914217e-13,2.5389012232531423e-17
fiducial_soft_x,100,2510.0,28.032192900690845,0.0056836630470997376,0.01705098914129921,1.0672348787105114e-12,7.099705893765123e-15,22.175913140991206,0.004893670719324205,2.248998548091227e-14,22.231237962499016,0.004650555321845894,6.644015024096182e-13,2.551765045398533e-17
fiducial_soft_x,100,2520.0,28.143874944119894,0.005711966777166508,0.017135900331499525,1.072549537175404e-12,7.13506129001317e-15,22.170519766841885,0.004918040414347927,2.2601982000231297e-14,22.22584458834968,0.004673714341196501,6.677101152925995e-13,2.5644724259100564e-17
fiducial_soft_x,100,2530.0,28.25555698754894,0.005739699954775082,0.017219099864325245,1.0777570616532045e-12,7.16970398485429e-15,22.16526097358956,0.004941918860007394,2.2711720870496423e-14,22.22058579509737,0.004696406516234053,6.709520324711928e-13,2.5769236484109218e-17
